url,new_url,table,column,pk
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,50
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,51
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,52
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,53
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,54
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,55
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,56
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,57
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,58
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,59
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,60
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,61
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,62
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,63
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,64
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,65
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,66
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,67
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180607/5ac1bf58Ndefaac16.jpg,http://localhost:9000/mall/images/20180607/5ac1bf58Ndefaac16.jpg,oms_cart_item,product_pic,68
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,69
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/xiaomi.jpg,http://localhost:9000/mall/images/20180615/xiaomi.jpg,oms_cart_item,product_pic,70
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/iphone14_001.jpg,http://localhost:9000/mall/images/20221028/iphone14_001.jpg,oms_cart_item,product_pic,71
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,72
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/ipad_001.jpg,http://localhost:9000/mall/images/20221028/ipad_001.jpg,oms_cart_item,product_pic,73
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/iphone14_001.jpg,http://localhost:9000/mall/images/20221028/iphone14_001.jpg,oms_cart_item,product_pic,74
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221108/oppo_r8_01.jpg,http://localhost:9000/mall/images/20221108/oppo_r8_01.jpg,oms_cart_item,product_pic,75
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221108/oppo_r8_01.jpg,http://localhost:9000/mall/images/20221108/oppo_r8_01.jpg,oms_cart_item,product_pic,76
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,77
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/iphone14_001.jpg,http://localhost:9000/mall/images/20221028/iphone14_001.jpg,oms_cart_item,product_pic,78
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/ipad_001.jpg,http://localhost:9000/mall/images/20221028/ipad_001.jpg,oms_cart_item,product_pic,79
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/ipad_001.jpg,http://localhost:9000/mall/images/20221028/ipad_001.jpg,oms_cart_item,product_pic,80
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/ipad_001.jpg,http://localhost:9000/mall/images/20221028/ipad_001.jpg,oms_cart_item,product_pic,81
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,82
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,83
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/iphone14_001.jpg,http://localhost:9000/mall/images/20221028/iphone14_001.jpg,oms_cart_item,product_pic,84
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20180615/5a9d248cN071f4959.jpg,http://localhost:9000/mall/images/20180615/5a9d248cN071f4959.jpg,oms_cart_item,product_pic,85
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,86
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,87
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/xiaomi_computer_001.jpg,http://localhost:9000/mall/images/20221028/xiaomi_computer_001.jpg,oms_cart_item,product_pic,88
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/iphone14_001.jpg,http://localhost:9000/mall/images/20221028/iphone14_001.jpg,oms_cart_item,product_pic,89
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,90
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221028/iphone14_001.jpg,http://localhost:9000/mall/images/20221028/iphone14_001.jpg,oms_cart_item,product_pic,91
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/redmi_k50_01.jpg,http://localhost:9000/mall/images/20221104/redmi_k50_01.jpg,oms_cart_item,product_pic,92
http://macro-oss.oss-cn-shenzhen.aliyuncs.com/mall/images/20221104/xiaomi_12_pro_01.jpg,http://localhost:9000/mall/images/20221104/xiaomi_12_pro_01.jpg,oms_cart_item,product_pic,93
